"Plot Title:  10799580"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10799580, SEN S/N: 10799580)","RH, % (LGR S/N: 10799580, SEN S/N: 10799580)","Coupler Detached (LGR S/N: 10799580)","End Of File (LGR S/N: 10799580)"
250,11/29/17 02:24:28 AM,20.174,41.579,,
251,11/29/17 02:25:28 AM,20.174,41.579,,
252,11/29/17 02:26:28 AM,20.174,41.515,,
253,11/29/17 02:27:28 AM,20.150,41.512,,
254,11/29/17 02:28:28 AM,20.150,41.512,,
255,11/29/17 02:29:28 AM,20.126,41.509,,
256,11/29/17 02:30:28 AM,20.126,41.509,,
257,11/29/17 02:31:28 AM,20.126,41.509,,
258,11/29/17 02:32:28 AM,20.126,41.509,,
259,11/29/17 02:33:28 AM,20.103,41.475,,
260,11/29/17 02:34:28 AM,20.103,41.475,,
261,11/29/17 02:35:28 AM,20.079,41.472,,
262,11/29/17 02:36:28 AM,20.079,41.472,,
263,11/29/17 02:37:28 AM,20.079,41.472,,
264,11/29/17 02:38:28 AM,20.079,41.504,,
265,11/29/17 02:39:28 AM,20.055,41.469,,
266,11/29/17 02:40:28 AM,20.055,41.469,,
267,11/29/17 02:41:28 AM,20.055,41.501,,
268,11/29/17 02:42:28 AM,20.031,41.499,,
269,11/29/17 02:43:28 AM,20.031,41.499,,
270,11/29/17 02:44:28 AM,20.031,41.499,,
271,11/29/17 02:45:28 AM,20.031,41.467,,
272,11/29/17 02:46:28 AM,20.007,41.464,,
273,11/29/17 02:47:28 AM,20.007,41.464,,
274,11/29/17 02:48:28 AM,19.984,41.461,,
275,11/29/17 02:49:28 AM,19.984,41.461,,
276,11/29/17 02:50:28 AM,19.984,41.461,,
277,11/29/17 02:51:28 AM,19.984,41.461,,
278,11/29/17 02:52:28 AM,19.960,41.491,,
279,11/29/17 02:53:28 AM,19.960,41.491,,
280,11/29/17 02:54:28 AM,19.960,41.459,,
281,11/29/17 02:55:28 AM,19.936,41.488,,
282,11/29/17 02:56:28 AM,19.936,41.488,,
283,11/29/17 02:57:28 AM,19.936,41.488,,
284,11/29/17 02:58:28 AM,19.936,41.488,,
285,11/29/17 02:59:28 AM,19.912,41.453,,
286,11/29/17 03:00:28 AM,19.912,41.453,,
287,11/29/17 03:01:28 AM,19.912,41.453,,
288,11/29/17 03:02:28 AM,19.888,41.451,,
289,11/29/17 03:03:28 AM,19.888,41.451,,
290,11/29/17 03:04:28 AM,19.888,41.451,,
291,11/29/17 03:05:28 AM,19.888,41.451,,
292,11/29/17 03:06:28 AM,19.865,41.448,,
293,11/29/17 03:07:28 AM,19.865,41.448,,
294,11/29/17 03:08:28 AM,19.841,41.445,,
295,11/29/17 03:09:28 AM,19.841,41.413,,
296,11/29/17 03:10:28 AM,19.841,41.478,,
297,11/29/17 03:11:28 AM,19.841,41.413,,
